r 1.5692 1 0 ack 40 ------- 0 1.0 0.0 194 408
+ 1.5692 0 1 tcp 1040 ------- 0 0.0 1.0 214 409
r 1.570867 0 1 tcp 1040 ------- 0 0.0 1.0 195 371
+ 1.570867 1 0 ack 40 ------- 0 1.0 0.0 195 410
- 1.570867 1 0 ack 40 ------- 0 1.0 0.0 195 410
- 1.5728 0 1 tcp 1040 ------- 0 0.0 1.0 197 375
r 1.576133 1 0 ack 40 ------- 0 1.0 0.0 195 410
+ 1.576133 0 1 tcp 1040 ------- 0 0.0 1.0 215 411
r 1.5778 0 1 tcp 1040 ------- 0 0.0 1.0 196 373
+ 1.5778 1 0 ack 40 ------- 0 1.0 0.0 196 412
- 1.5778 1 0 ack 40 ------- 0 1.0 0.0 196 412
- 1.579733 0 1 tcp 1040 ------- 0 0.0 1.0 198 377
r 1.583067 1 0 ack 40 ------- 0 1.0 0.0 196 412
+ 1.583067 0 1 tcp 1040 ------- 0 0.0 1.0 216 413
r 1.584733 0 1 tcp 1040 ------- 0 0.0 1.0 197 375
+ 1.584733 1 0 ack 40 ------- 0 1.0 0.0 197 414
- 1.584733 1 0 ack 40 ------- 0 1.0 0.0 197 414
- 1.586667 0 1 tcp 1040 ------- 0 0.0 1.0 199 379
r 1.59 1 0 ack 40 ------- 0 1.0 0.0 197 414
+ 1.59 0 1 tcp 1040 ------- 0 0.0 1.0 217 415
r 1.591667 0 1 tcp 1040 ------- 0 0.0 1.0 198 377
+ 1.591667 1 0 ack 40 ------- 0 1.0 0.0 198 416
- 1.591667 1 0 ack 40 ------- 0 1.0 0.0 198 416
- 1.5936 0 1 tcp 1040 ------- 0 0.0 1.0 200 381
r 1.596933 1 0 ack 40 ------- 0 1.0 0.0 198 416
+ 1.596933 0 1 tcp 1040 ------- 0 0.0 1.0 218 417
r 1.5986 0 1 tcp 1040 ------- 0 0.0 1.0 199 379
+ 1.5986 1 0 ack 40 ------- 0 1.0 0.0 199 418
- 1.5986 1 0 ack 40 ------- 0 1.0 0.0 199 418
- 1.600533 0 1 tcp 1040 ------- 0 0.0 1.0 201 383
r 1.603867 1 0 ack 40 ------- 0 1.0 0.0 199 418
+ 1.603867 0 1 tcp 1040 ------- 0 0.0 1.0 219 419
r 1.605533 0 1 tcp 1040 ------- 0 0.0 1.0 200 381
+ 1.605533 1 0 ack 40 ------- 0 1.0 0.0 200 420
- 1.605533 1 0 ack 40 ------- 0 1.0 0.0 200 420
- 1.607467 0 1 tcp 1040 ------- 0 0.0 1.0 202 385
r 1.6108 1 0 ack 40 ------- 0 1.0 0.0 200 420
+ 1.6108 0 1 tcp 1040 ------- 0 0.0 1.0 220 421
r 1.612467 0 1 tcp 1040 ------- 0 0.0 1.0 201 383
+ 1.612467 1 0 ack 40 ------- 0 1.0 0.0 201 422
- 1.612467 1 0 ack 40 ------- 0 1.0 0.0 201 422
- 1.6144 0 1 tcp 1040 ------- 0 0.0 1.0 203 387
r 1.617733 1 0 ack 40 ------- 0 1.0 0.0 201 422
+ 1.617733 0 1 tcp 1040 ------- 0 0.0 1.0 221 423
r 1.6194 0 1 tcp 1040 ------- 0 0.0 1.0 202 385
+ 1.6194 1 0 ack 40 ------- 0 1.0 0.0 202 424
- 1.6194 1 0 ack 40 ------- 0 1.0 0.0 202 424
- 1.621333 0 1 tcp 1040 ------- 0 0.0 1.0 204 389
r 1.624667 1 0 ack 40 ------- 0 1.0 0.0 202 424
+ 1.624667 0 1 tcp 1040 ------- 0 0.0 1.0 222 425
r 1.626333 0 1 tcp 1040 ------- 0 0.0 1.0 203 387
+ 1.626333 1 0 ack 40 ------- 0 1.0 0.0 203 426
- 1.626333 1 0 ack 40 ------- 0 1.0 0.0 203 426
- 1.628267 0 1 tcp 1040 ------- 0 0.0 1.0 205 391
r 1.6316 1 0 ack 40 ------- 0 1.0 0.0 203 426
+ 1.6316 0 1 tcp 1040 ------- 0 0.0 1.0 223 427
r 1.633267 0 1 tcp 1040 ------- 0 0.0 1.0 204 389
+ 1.633267 1 0 ack 40 ------- 0 1.0 0.0 204 428
- 1.633267 1 0 ack 40 ------- 0 1.0 0.0 204 428
- 1.6352 0 1 tcp 1040 ------- 0 0.0 1.0 206 393
r 1.638533 1 0 ack 40 ------- 0 1.0 0.0 204 428
+ 1.638533 0 1 tcp 1040 ------- 0 0.0 1.0 224 429
r 1.6402 0 1 tcp 1040 ------- 0 0.0 1.0 205 391
+ 1.6402 1 0 ack 40 ------- 0 1.0 0.0 205 430
- 1.6402 1 0 ack 40 ------- 0 1.0 0.0 205 430
- 1.642133 0 1 tcp 1040 ------- 0 0.0 1.0 207 395
r 1.645467 1 0 ack 40 ------- 0 1.0 0.0 205 430
+ 1.645467 0 1 tcp 1040 ------- 0 0.0 1.0 225 431
r 1.647133 0 1 tcp 1040 ------- 0 0.0 1.0 206 393
+ 1.647133 1 0 ack 40 ------- 0 1.0 0.0 206 432
- 1.647133 1 0 ack 40 ------- 0 1.0 0.0 206 432
- 1.649067 0 1 tcp 1040 ------- 0 0.0 1.0 208 397
r 1.6524 1 0 ack 40 ------- 0 1.0 0.0 206 432
+ 1.6524 0 1 tcp 1040 ------- 0 0.0 1.0 226 433
r 1.654067 0 1 tcp 1040 ------- 0 0.0 1.0 207 395
+ 1.654067 1 0 ack 40 ------- 0 1.0 0.0 207 434
- 1.654067 1 0 ack 40 ------- 0 1.0 0.0 207 434
- 1.656 0 1 tcp 1040 ------- 0 0.0 1.0 209 399
r 1.659333 1 0 ack 40 ------- 0 1.0 0.0 207 434
+ 1.659333 0 1 tcp 1040 ------- 0 0.0 1.0 227 435
r 1.661 0 1 tcp 1040 ------- 0 0.0 1.0 208 397
+ 1.661 1 0 ack 40 ------- 0 1.0 0.0 208 436
- 1.661 1 0 ack 40 ------- 0 1.0 0.0 208 436
- 1.662933 0 1 tcp 1040 ------- 0 0.0 1.0 210 401
r 1.666267 1 0 ack 40 ------- 0 1.0 0.0 208 436
+ 1.666267 0 1 tcp 1040 ------- 0 0.0 1.0 228 437
r 1.667933 0 1 tcp 1040 ------- 0 0.0 1.0 209 399
+ 1.667933 1 0 ack 40 ------- 0 1.0 0.0 209 438
- 1.667933 1 0 ack 40 ------- 0 1.0 0.0 209 438
- 1.669867 0 1 tcp 1040 ------- 0 0.0 1.0 211 403
r 1.6732 1 0 ack 40 ------- 0 1.0 0.0 209 438
+ 1.6732 0 1 tcp 1040 ------- 0 0.0 1.0 229 439
r 1.674867 0 1 tcp 1040 ------- 0 0.0 1.0 210 401
+ 1.674867 1 0 ack 40 ------- 0 1.0 0.0 210 440
- 1.674867 1 0 ack 40 ------- 0 1.0 0.0 210 440
- 1.6768 0 1 tcp 1040 ------- 0 0.0 1.0 212 405
r 1.680133 1 0 ack 40 ------- 0 1.0 0.0 210 440
+ 1.680133 0 1 tcp 1040 ------- 0 0.0 1.0 230 441
r 1.6818 0 1 tcp 1040 ------- 0 0.0 1.0 211 403
+ 1.6818 1 0 ack 40 ------- 0 1.0 0.0 211 442
- 1.6818 1 0 ack 40 ------- 0 1.0 0.0 211 442
- 1.683733 0 1 tcp 1040 ------- 0 0.0 1.0 213 407
r 1.687067 1 0 ack 40 ------- 0 1.0 0.0 211 442
+ 1.687067 0 1 tcp 1040 ------- 0 0.0 1.0 231 443
r 1.688733 0 1 tcp 1040 ------- 0 0.0 1.0 212 405
+ 1.688733 1 0 ack 40 ------- 0 1.0 0.0 212 444
- 1.688733 1 0 ack 40 ------- 0 1.0 0.0 212 444
- 1.690667 0 1 tcp 1040 ------- 0 0.0 1.0 214 409
r 1.694 1 0 ack 40 ------- 0 1.0 0.0 212 444
+ 1.694 0 1 tcp 1040 ------- 0 0.0 1.0 232 445
r 1.695667 0 1 tcp 1040 ------- 0 0.0 1.0 213 407
+ 1.695667 1 0 ack 40 ------- 0 1.0 0.0 213 446
- 1.695667 1 0 ack 40 ------- 0 1.0 0.0 213 446
- 1.6976 0 1 tcp 1040 ------- 0 0.0 1.0 215 411
r 1.700933 1 0 ack 40 ------- 0 1.0 0.0 213 446
+ 1.700933 0 1 tcp 1040 ------- 0 0.0 1.0 233 447
r 1.7026 0 1 tcp 1040 ------- 0 0.0 1.0 214 409
+ 1.7026 1 0 ack 40 ------- 0 1.0 0.0 214 448
- 1.7026 1 0 ack 40 ------- 0 1.0 0.0 214 448
- 1.704533 0 1 tcp 1040 ------- 0 0.0 1.0 216 413
r 1.707867 1 0 ack 40 ------- 0 1.0 0.0 214 448
+ 1.707867 0 1 tcp 1040 ------- 0 0.0 1.0 234 449
r 1.709533 0 1 tcp 1040 ------- 0 0.0 1.0 215 411
+ 1.709533 1 0 ack 40 ------- 0 1.0 0.0 215 450
- 1.709533 1 0 ack 40 ------- 0 1.0 0.0 215 450
- 1.711467 0 1 tcp 1040 ------- 0 0.0 1.0 217 415
r 1.7148 1 0 ack 40 ------- 0 1.0 0.0 215 450
+ 1.7148 0 1 tcp 1040 ------- 0 0.0 1.0 235 451
r 1.716467 0 1 tcp 1040 ------- 0 0.0 1.0 216 413
+ 1.716467 1 0 ack 40 ------- 0 1.0 0.0 216 452
- 1.716467 1 0 ack 40 ------- 0 1.0 0.0 216 452
- 1.7184 0 1 tcp 1040 ------- 0 0.0 1.0 218 417
r 1.721733 1 0 ack 40 ------- 0 1.0 0.0 216 452
+ 1.721733 0 1 tcp 1040 ------- 0 0.0 1.0 236 453
r 1.7234 0 1 tcp 1040 ------- 0 0.0 1.0 217 415
+ 1.7234 1 0 ack 40 ------- 0 1.0 0.0 217 454
- 1.7234 1 0 ack 40 ------- 0 1.0 0.0 217 454
- 1.725333 0 1 tcp 1040 ------- 0 0.0 1.0 219 419
r 1.728667 1 0 ack 40 ------- 0 1.0 0.0 217 454
+ 1.728667 0 1 tcp 1040 ------- 0 0.0 1.0 237 455
r 1.730333 0 1 tcp 1040 ------- 0 0.0 1.0 218 417
+ 1.730333 1 0 ack 40 ------- 0 1.0 0.0 218 456
- 1.730333 1 0 ack 40 ------- 0 1.0 0.0 218 456
- 1.732267 0 1 tcp 1040 ------- 0 0.0 1.0 220 421
r 1.7356 1 0 ack 40 ------- 0 1.0 0.0 218 456
+ 1.7356 0 1 tcp 1040 ------- 0 0.0 1.0 238 457
r 1.737267 0 1 tcp 1040 ------- 0 0.0 1.0 219 419
+ 1.737267 1 0 ack 40 ------- 0 1.0 0.0 219 458
- 1.737267 1 0 ack 40 ------- 0 1.0 0.0 219 458
- 1.7392 0 1 tcp 1040 ------- 0 0.0 1.0 221 423
r 1.742533 1 0 ack 40 ------- 0 1.0 0.0 219 458
+ 1.742533 0 1 tcp 1040 ------- 0 0.0 1.0 239 459
r 1.7442 0 1 tcp 1040 ------- 0 0.0 1.0 220 421
+ 1.7442 1 0 ack 40 ------- 0 1.0 0.0 220 460
- 1.7442 1 0 ack 40 ------- 0 1.0 0.0 220 460
- 1.746133 0 1 tcp 1040 ------- 0 0.0 1.0 222 425
r 1.749467 1 0 ack 40 ------- 0 1.0 0.0 220 460
+ 1.749467 0 1 tcp 1040 ------- 0 0.0 1.0 240 461
r 1.751133 0 1 tcp 1040 ------- 0 0.0 1.0 221 423
+ 1.751133 1 0 ack 40 ------- 0 1.0 0.0 221 462
- 1.751133 1 0 ack 40 ------- 0 1.0 0.0 221 462
- 1.753067 0 1 tcp 1040 ------- 0 0.0 1.0 223 427
r 1.7564 1 0 ack 40 ------- 0 1.0 0.0 221 462
+ 1.7564 0 1 tcp 1040 ------- 0 0.0 1.0 241 463
r 1.758067 0 1 tcp 1040 ------- 0 0.0 1.0 222 425
+ 1.758067 1 0 ack 40 ------- 0 1.0 0.0 222 464
- 1.758067 1 0 ack 40 ------- 0 1.0 0.0 222 464
- 1.76 0 1 tcp 1040 ------- 0 0.0 1.0 224 429
r 1.763333 1 0 ack 40 ------- 0 1.0 0.0 222 464
+ 1.763333 0 1 tcp 1040 ------- 0 0.0 1.0 242 465
r 1.765 0 1 tcp 1040 ------- 0 0.0 1.0 223 427
+ 1.765 1 0 ack 40 ------- 0 1.0 0.0 223 466
- 1.765 1 0 ack 40 ------- 0 1.0 0.0 223 466
- 1.766933 0 1 tcp 1040 ------- 0 0.0 1.0 225 431
r 1.770267 1 0 ack 40 ------- 0 1.0 0.0 223 466
+ 1.770267 0 1 tcp 1040 ------- 0 0.0 1.0 243 467
r 1.771933 0 1 tcp 1040 ------- 0 0.0 1.0 224 429
+ 1.771933 1 0 ack 40 ------- 0 1.0 0.0 224 468
- 1.771933 1 0 ack 40 ------- 0 1.0 0.0 224 468
- 1.773867 0 1 tcp 1040 ------- 0 0.0 1.0 226 433
r 1.7772 1 0 ack 40 ------- 0 1.0 0.0 224 468
+ 1.7772 0 1 tcp 1040 ------- 0 0.0 1.0 244 469
r 1.778867 0 1 tcp 1040 ------- 0 0.0 1.0 225 431
+ 1.778867 1 0 ack 40 ------- 0 1.0 0.0 225 470
- 1.778867 1 0 ack 40 ------- 0 1.0 0.0 225 470
- 1.7808 0 1 tcp 1040 ------- 0 0.0 1.0 227 435
r 1.784133 1 0 ack 40 ------- 0 1.0 0.0 225 470
+ 1.784133 0 1 tcp 1040 ------- 0 0.0 1.0 245 471
r 1.7858 0 1 tcp 1040 ------- 0 0.0 1.0 226 433
+ 1.7858 1 0 ack 40 ------- 0 1.0 0.0 226 472
- 1.7858 1 0 ack 40 ------- 0 1.0 0.0 226 472
- 1.787733 0 1 tcp 1040 ------- 0 0.0 1.0 228 437
r 1.791067 1 0 ack 40 ------- 0 1.0 0.0 226 472
+ 1.791067 0 1 tcp 1040 ------- 0 0.0 1.0 246 473
r 1.792733 0 1 tcp 1040 ------- 0 0.0 1.0 227 435
+ 1.792733 1 0 ack 40 ------- 0 1.0 0.0 227 474
- 1.792733 1 0 ack 40 ------- 0 1.0 0.0 227 474
- 1.794667 0 1 tcp 1040 ------- 0 0.0 1.0 229 439
r 1.798 1 0 ack 40 ------- 0 1.0 0.0 227 474
+ 1.798 0 1 tcp 1040 ------- 0 0.0 1.0 247 475
r 1.799667 0 1 tcp 1040 ------- 0 0.0 1.0 228 437
+ 1.799667 1 0 ack 40 ------- 0 1.0 0.0 228 476
- 1.799667 1 0 ack 40 ------- 0 1.0 0.0 228 476
- 1.8016 0 1 tcp 1040 ------- 0 0.0 1.0 230 441
r 1.804933 1 0 ack 40 ------- 0 1.0 0.0 228 476
+ 1.804933 0 1 tcp 1040 ------- 0 0.0 1.0 248 477
r 1.8066 0 1 tcp 1040 ------- 0 0.0 1.0 229 439
+ 1.8066 1 0 ack 40 ------- 0 1.0 0.0 229 478
- 1.8066 1 0 ack 40 ------- 0 1.0 0.0 229 478
- 1.808533 0 1 tcp 1040 ------- 0 0.0 1.0 231 443
r 1.811867 1 0 ack 40 ------- 0 1.0 0.0 229 478
+ 1.811867 0 1 tcp 1040 ------- 0 0.0 1.0 249 479
r 1.813533 0 1 tcp 1040 ------- 0 0.0 1.0 230 441
+ 1.813533 1 0 ack 40 ------- 0 1.0 0.0 230 480
- 1.813533 1 0 ack 40 ------- 0 1.0 0.0 230 480
- 1.815467 0 1 tcp 1040 ------- 0 0.0 1.0 232 445
r 1.8188 1 0 ack 40 ------- 0 1.0 0.0 230 480
+ 1.8188 0 1 tcp 1040 ------- 0 0.0 1.0 250 481
r 1.820467 0 1 tcp 1040 ------- 0 0.0 1.0 231 443
+ 1.820467 1 0 ack 40 ------- 0 1.0 0.0 231 482
- 1.820467 1 0 ack 40 ------- 0 1.0 0.0 231 482
- 1.8224 0 1 tcp 1040 ------- 0 0.0 1.0 233 447
r 1.825733 1 0 ack 40 ------- 0 1.0 0.0 231 482
+ 1.825733 0 1 tcp 1040 ------- 0 0.0 1.0 251 483
r 1.8274 0 1 tcp 1040 ------- 0 0.0 1.0 232 445
+ 1.8274 1 0 ack 40 ------- 0 1.0 0.0 232 484
- 1.8274 1 0 ack 40 ------- 0 1.0 0.0 232 484
- 1.829333 0 1 tcp 1040 ------- 0 0.0 1.0 234 449
r 1.832667 1 0 ack 40 ------- 0 1.0 0.0 232 484
+ 1.832667 0 1 tcp 1040 ------- 0 0.0 1.0 252 485
r 1.834333 0 1 tcp 1040 ------- 0 0.0 1.0 233 447
+ 1.834333 1 0 ack 40 ------- 0 1.0 0.0 233 486
- 1.834333 1 0 ack 40 ------- 0 1.0 0.0 233 486
- 1.836267 0 1 tcp 1040 ------- 0 0.0 1.0 235 451
r 1.8396 1 0 ack 40 ------- 0 1.0 0.0 233 486
+ 1.8396 0 1 tcp 1040 ------- 0 0.0 1.0 253 487
r 1.841267 0 1 tcp 1040 ------- 0 0.0 1.0 234 449
+ 1.841267 1 0 ack 40 ------- 0 1.0 0.0 234 488
- 1.841267 1 0 ack 40 ------- 0 1.0 0.0 234 488
- 1.8432 0 1 tcp 1040 ------- 0 0.0 1.0 236 453
r 1.846533 1 0 ack 40 ------- 0 1.0 0.0 234 488
+ 1.846533 0 1 tcp 1040 ------- 0 0.0 1.0 254 489
r 1.8482 0 1 tcp 1040 ------- 0 0.0 1.0 235 451
+ 1.8482 1 0 ack 40 ------- 0 1.0 0.0 235 490
- 1.8482 1 0 ack 40 ------- 0 1.0 0.0 235 490
- 1.850133 0 1 tcp 1040 ------- 0 0.0 1.0 237 455
r 1.853467 1 0 ack 40 ------- 0 1.0 0.0 235 490
+ 1.853467 0 1 tcp 1040 ------- 0 0.0 1.0 255 491
r 1.855133 0 1 tcp 1040 ------- 0 0.0 1.0 236 453
+ 1.855133 1 0 ack 40 ------- 0 1.0 0.0 236 492
- 1.855133 1 0 ack 40 ------- 0 1.0 0.0 236 492
- 1.857067 0 1 tcp 1040 ------- 0 0.0 1.0 238 457
r 1.8604 1 0 ack 40 ------- 0 1.0 0.0 236 492
+ 1.8604 0 1 tcp 1040 ------- 0 0.0 1.0 256 493
r 1.862067 0 1 tcp 1040 ------- 0 0.0 1.0 237 455
+ 1.862067 1 0 ack 40 ------- 0 1.0 0.0 237 494
- 1.862067 1 0 ack 40 ------- 0 1.0 0.0 237 494
- 1.864 0 1 tcp 1040 ------- 0 0.0 1.0 239 459
r 1.867333 1 0 ack 40 ------- 0 1.0 0.0 237 494
+ 1.867333 0 1 tcp 1040 ------- 0 0.0 1.0 257 495
r 1.869 0 1 tcp 1040 ------- 0 0.0 1.0 238 457
+ 1.869 1 0 ack 40 ------- 0 1.0 0.0 238 496
- 1.869 1 0 ack 40 ------- 0 1.0 0.0 238 496
- 1.870933 0 1 tcp 1040 ------- 0 0.0 1.0 240 461
r 1.874267 1 0 ack 40 ------- 0 1.0 0.0 238 496
+ 1.874267 0 1 tcp 1040 ------- 0 0.0 1.0 258 497
r 1.875933 0 1 tcp 1040 ------- 0 0.0 1.0 239 459
+ 1.875933 1 0 ack 40 ------- 0 1.0 0.0 239 498
- 1.875933 1 0 ack 40 ------- 0 1.0 0.0 239 498
- 1.877867 0 1 tcp 1040 ------- 0 0.0 1.0 241 463
r 1.8812 1 0 ack 40 ------- 0 1.0 0.0 239 498
+ 1.8812 0 1 tcp 1040 ------- 0 0.0 1.0 259 499
r 1.882867 0 1 tcp 1040 ------- 0 0.0 1.0 240 461
+ 1.882867 1 0 ack 40 ------- 0 1.0 0.0 240 500
- 1.882867 1 0 ack 40 ------- 0 1.0 0.0 240 500
- 1.8848 0 1 tcp 1040 ------- 0 0.0 1.0 242 465
r 1.888133 1 0 ack 40 ------- 0 1.0 0.0 240 500
+ 1.888133 0 1 tcp 1040 ------- 0 0.0 1.0 260 501
r 1.8898 0 1 tcp 1040 ------- 0 0.0 1.0 241 463
+ 1.8898 1 0 ack 40 ------- 0 1.0 0.0 241 502
- 1.8898 1 0 ack 40 ------- 0 1.0 0.0 241 502
- 1.891733 0 1 tcp 1040 ------- 0 0.0 1.0 243 467
r 1.895067 1 0 ack 40 ------- 0 1.0 0.0 241 502
+ 1.895067 0 1 tcp 1040 ------- 0 0.0 1.0 261 503
r 1.896733 0 1 tcp 1040 ------- 0 0.0 1.0 242 465
+ 1.896733 1 0 ack 40 ------- 0 1.0 0.0 242 504
- 1.896733 1 0 ack 40 ------- 0 1.0 0.0 242 504
- 1.898667 0 1 tcp 1040 ------- 0 0.0 1.0 244 469
r 1.902 1 0 ack 40 ------- 0 1.0 0.0 242 504
+ 1.902 0 1 tcp 1040 ------- 0 0.0 1.0 262 505
r 1.903667 0 1 tcp 1040 ------- 0 0.0 1.0 243 467
+ 1.903667 1 0 ack 40 ------- 0 1.0 0.0 243 506
- 1.903667 1 0 ack 40 ------- 0 1.0 0.0 243 506
- 1.9056 0 1 tcp 1040 ------- 0 0.0 1.0 245 471
r 1.908933 1 0 ack 40 ------- 0 1.0 0.0 243 506
+ 1.908933 0 1 tcp 1040 ------- 0 0.0 1.0 263 507
r 1.9106 0 1 tcp 1040 ------- 0 0.0 1.0 244 469
+ 1.9106 1 0 ack 40 ------- 0 1.0 0.0 244 508
- 1.9106 1 0 ack 40 ------- 0 1.0 0.0 244 508
- 1.912533 0 1 tcp 1040 ------- 0 0.0 1.0 246 473
r 1.915867 1 0 ack 40 ------- 0 1.0 0.0 244 508
+ 1.915867 0 1 tcp 1040 ------- 0 0.0 1.0 264 509
r 1.917533 0 1 tcp 1040 ------- 0 0.0 1.0 245 471
+ 1.917533 1 0 ack 40 ------- 0 1.0 0.0 245 510
- 1.917533 1 0 ack 40 ------- 0 1.0 0.0 245 510
- 1.919467 0 1 tcp 1040 ------- 0 0.0 1.0 247 475
r 1.9228 1 0 ack 40 ------- 0 1.0 0.0 245 510
+ 1.9228 0 1 tcp 1040 ------- 0 0.0 1.0 265 511
r 1.924467 0 1 tcp 1040 ------- 0 0.0 1.0 246 473
+ 1.924467 1 0 ack 40 ------- 0 1.0 0.0 246 512
- 1.924467 1 0 ack 40 ------- 0 1.0 0.0 246 512
- 1.9264 0 1 tcp 1040 ------- 0 0.0 1.0 248 477
r 1.929733 1 0 ack 40 ------- 0 1.0 0.0 246 512
+ 1.929733 0 1 tcp 1040 ------- 0 0.0 1.0 266 513
r 1.9314 0 1 tcp 1040 ------- 0 0.0 1.0 247 475
+ 1.9314 1 0 ack 40 ------- 0 1.0 0.0 247 514
- 1.9314 1 0 ack 40 ------- 0 1.0 0.0 247 514
- 1.933333 0 1 tcp 1040 ------- 0 0.0 1.0 249 479
r 1.936667 1 0 ack 40 ------- 0 1.0 0.0 247 514
+ 1.936667 0 1 tcp 1040 ------- 0 0.0 1.0 267 515
r 1.938333 0 1 tcp 1040 ------- 0 0.0 1.0 248 477
+ 1.938333 1 0 ack 40 ------- 0 1.0 0.0 248 516
- 1.938333 1 0 ack 40 ------- 0 1.0 0.0 248 516
- 1.940267 0 1 tcp 1040 ------- 0 0.0 1.0 250 481
r 1.9436 1 0 ack 40 ------- 0 1.0 0.0 248 516
+ 1.9436 0 1 tcp 1040 ------- 0 0.0 1.0 268 517
r 1.945267 0 1 tcp 1040 ------- 0 0.0 1.0 249 479
+ 1.945267 1 0 ack 40 ------- 0 1.0 0.0 249 518
- 1.945267 1 0 ack 40 ------- 0 1.0 0.0 249 518
- 1.9472 0 1 tcp 1040 ------- 0 0.0 1.0 251 483
r 1.950533 1 0 ack 40 ------- 0 1.0 0.0 249 518
+ 1.950533 0 1 tcp 1040 ------- 0 0.0 1.0 269 519
r 1.9522 0 1 tcp 1040 ------- 0 0.0 1.0 250 481
+ 1.9522 1 0 ack 40 ------- 0 1.0 0.0 250 520
- 1.9522 1 0 ack 40 ------- 0 1.0 0.0 250 520
- 1.954133 0 1 tcp 1040 ------- 0 0.0 1.0 252 485
r 1.957467 1 0 ack 40 ------- 0 1.0 0.0 250 520
+ 1.957467 0 1 tcp 1040 ------- 0 0.0 1.0 270 521
r 1.959133 0 1 tcp 1040 ------- 0 0.0 1.0 251 483
+ 1.959133 1 0 ack 40 ------- 0 1.0 0.0 251 522
- 1.959133 1 0 ack 40 ------- 0 1.0 0.0 251 522
- 1.961067 0 1 tcp 1040 ------- 0 0.0 1.0 253 487
r 1.9644 1 0 ack 40 ------- 0 1.0 0.0 251 522
+ 1.9644 0 1 tcp 1040 ------- 0 0.0 1.0 271 523
r 1.966067 0 1 tcp 1040 ------- 0 0.0 1.0 252 485
+ 1.966067 1 0 ack 40 ------- 0 1.0 0.0 252 524
- 1.966067 1 0 ack 40 ------- 0 1.0 0.0 252 524
- 1.968 0 1 tcp 1040 ------- 0 0.0 1.0 254 489
r 1.971333 1 0 ack 40 ------- 0 1.0 0.0 252 524
+ 1.971333 0 1 tcp 1040 ------- 0 0.0 1.0 272 525
r 1.973 0 1 tcp 1040 ------- 0 0.0 1.0 253 487
+ 1.973 1 0 ack 40 ------- 0 1.0 0.0 253 526
- 1.973 1 0 ack 40 ------- 0 1.0 0.0 253 526
- 1.974933 0 1 tcp 1040 ------- 0 0.0 1.0 255 491
r 1.978267 1 0 ack 40 ------- 0 1.0 0.0 253 526
+ 1.978267 0 1 tcp 1040 ------- 0 0.0 1.0 273 527
r 1.979933 0 1 tcp 1040 ------- 0 0.0 1.0 254 489
+ 1.979933 1 0 ack 40 ------- 0 1.0 0.0 254 528
- 1.979933 1 0 ack 40 ------- 0 1.0 0.0 254 528
- 1.981867 0 1 tcp 1040 ------- 0 0.0 1.0 256 493
r 1.9852 1 0 ack 40 ------- 0 1.0 0.0 254 528
+ 1.9852 0 1 tcp 1040 ------- 0 0.0 1.0 274 529
r 1.986867 0 1 tcp 1040 ------- 0 0.0 1.0 255 491
+ 1.986867 1 0 ack 40 ------- 0 1.0 0.0 255 530
- 1.986867 1 0 ack 40 ------- 0 1.0 0.0 255 530
- 1.9888 0 1 tcp 1040 ------- 0 0.0 1.0 257 495
r 1.992133 1 0 ack 40 ------- 0 1.0 0.0 255 530
+ 1.992133 0 1 tcp 1040 ------- 0 0.0 1.0 275 531
r 1.9938 0 1 tcp 1040 ------- 0 0.0 1.0 256 493
+ 1.9938 1 0 ack 40 ------- 0 1.0 0.0 256 532
- 1.9938 1 0 ack 40 ------- 0 1.0 0.0 256 532
- 1.995733 0 1 tcp 1040 ------- 0 0.0 1.0 258 497
r 1.999067 1 0 ack 40 ------- 0 1.0 0.0 256 532
+ 1.999067 0 1 tcp 1040 ------- 0 0.0 1.0 276 533
r 2.000733 0 1 tcp 1040 ------- 0 0.0 1.0 257 495
+ 2.000733 1 0 ack 40 ------- 0 1.0 0.0 257 534
- 2.000733 1 0 ack 40 ------- 0 1.0 0.0 257 534
- 2.002667 0 1 tcp 1040 ------- 0 0.0 1.0 259 499
r 2.006 1 0 ack 40 ------- 0 1.0 0.0 257 534
r 2.007667 0 1 tcp 1040 ------- 0 0.0 1.0 258 497
+ 2.007667 1 0 ack 40 ------- 0 1.0 0.0 258 535
- 2.007667 1 0 ack 40 ------- 0 1.0 0.0 258 535
- 2.0096 0 1 tcp 1040 ------- 0 0.0 1.0 260 501
r 2.012933 1 0 ack 40 ------- 0 1.0 0.0 258 535
r 2.0146 0 1 tcp 1040 ------- 0 0.0 1.0 259 499
+ 2.0146 1 0 ack 40 ------- 0 1.0 0.0 259 536
- 2.0146 1 0 ack 40 ------- 0 1.0 0.0 259 536
- 2.016533 0 1 tcp 1040 ------- 0 0.0 1.0 261 503
r 2.019867 1 0 ack 40 ------- 0 1.0 0.0 259 536
r 2.021533 0 1 tcp 1040 ------- 0 0.0 1.0 260 501
+ 2.021533 1 0 ack 40 ------- 0 1.0 0.0 260 537
- 2.021533 1 0 ack 40 ------- 0 1.0 0.0 260 537
- 2.023467 0 1 tcp 1040 ------- 0 0.0 1.0 262 505
r 2.0268 1 0 ack 40 ------- 0 1.0 0.0 260 537
r 2.028467 0 1 tcp 1040 ------- 0 0.0 1.0 261 503
+ 2.028467 1 0 ack 40 ------- 0 1.0 0.0 261 538
- 2.028467 1 0 ack 40 ------- 0 1.0 0.0 261 538
